Model,DPO2012
Firmware Version,1.56

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1e-05,
Sample Interval,1e-09,
Filter Frequency,1e+08,
Record Length,100000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1,1
Label,PPS board#1,PPS board#2
TIME,CH1,CH2
9.47259e-06,2.96,3.46
9.47359e-06,2.96,3.5
9.47459e-06,2.96,3.54
9.47559e-06,2.96,3.54
9.47659e-06,2.96,3.5
9.47759e-06,2.96,3.5
9.47859e-06,2.96,3.46
9.47959e-06,2.96,3.46
9.48059e-06,2.96,3.46
9.48159e-06,2.96,3.5
9.48259e-06,2.96,3.5
9.48359e-06,3,3.5
9.48459e-06,3,3.5
9.48559e-06,2.96,3.5
9.48659e-06,2.96,3.46
9.48759e-06,2.96,3.42
9.48859e-06,2.96,3.42
9.48959e-06,2.96,3.46
9.49059e-06,2.96,3.46
9.49159e-06,2.96,3.5
9.49259e-06,2.96,3.5
9.49359e-06,3,3.5
9.49459e-06,2.96,3.46
9.49559e-06,2.96,3.46
9.49659e-06,2.96,3.42
9.49759e-06,2.92,3.42
9.49859e-06,2.92,3.46
9.49959e-06,2.92,3.46
9.50059e-06,2.96,3.5
9.50159e-06,3,3.54
9.50259e-06,2.96,3.54
9.50359e-06,3,3.5
9.50459e-06,2.96,3.5
9.50559e-06,2.96,3.46
9.50659e-06,2.92,3.42
9.50759e-06,2.92,3.42
9.50859e-06,2.92,3.42
9.50959e-06,2.96,3.5
9.51059e-06,2.96,3.54
9.51159e-06,3,3.54
9.51259e-06,3,3.54
9.51359e-06,3,3.54
9.51459e-06,2.96,3.46
9.51559e-06,2.96,3.42
9.51659e-06,2.92,3.42
9.51759e-06,2.96,3.42
9.51859e-06,2.96,3.42
9.51959e-06,2.96,3.5
9.52059e-06,2.96,3.54
9.52159e-06,2.96,3.54
9.52259e-06,3,3.54
9.52359e-06,2.96,3.5
9.52459e-06,2.96,3.46
9.52559e-06,2.92,3.42
9.52659e-06,2.92,3.42
9.52759e-06,2.92,3.42
9.52859e-06,2.92,3.42
9.52959e-06,2.96,3.46
9.53059e-06,2.96,3.5
9.53159e-06,2.96,3.54
9.53259e-06,2.96,3.5
9.53359e-06,2.96,3.5
9.53459e-06,2.96,3.46
9.53559e-06,2.96,3.46
9.53659e-06,2.92,3.42
9.53759e-06,2.92,3.42
9.53859e-06,2.92,3.46
9.53959e-06,2.92,3.46
9.54059e-06,2.96,3.5
9.54159e-06,2.96,3.54
9.54259e-06,2.96,3.5
9.54359e-06,2.96,3.5
9.54459e-06,2.96,3.46
9.54559e-06,2.96,3.46
9.54659e-06,2.96,3.46
9.54759e-06,2.96,3.46
9.54859e-06,2.96,3.46
9.54959e-06,2.96,3.46
9.55059e-06,2.96,3.46
9.55159e-06,2.96,3.46
9.55259e-06,2.96,3.46
9.55359e-06,2.96,3.46
9.55459e-06,2.96,3.46
9.55559e-06,2.96,3.46
9.55659e-06,2.96,3.46
9.55759e-06,2.96,3.46
9.55859e-06,2.96,3.46
9.55959e-06,3,3.5
9.56059e-06,2.96,3.46
9.56159e-06,2.96,3.42
9.56259e-06,2.96,3.42
9.56359e-06,2.96,3.42
9.56459e-06,2.96,3.42
9.56559e-06,2.96,3.46
9.56659e-06,2.96,3.5
9.56759e-06,3,3.54
9.56859e-06,2.96,3.5
9.56959e-06,3,3.5
9.57059e-06,2.96,3.5
9.57159e-06,2.96,3.46
9.57259e-06,2.96,3.42
9.57359e-06,2.96,3.42
9.57459e-06,2.92,3.42
9.57559e-06,2.96,3.46
9.57659e-06,2.96,3.5
9.57759e-06,2.96,3.54
9.57859e-06,2.96,3.54
9.57959e-06,2.96,3.54
9.58059e-06,2.96,3.5
9.58159e-06,2.96,3.46
9.58259e-06,2.92,3.38
9.58359e-06,2.96,3.38
9.58459e-06,2.92,3.42
9.58559e-06,2.96,3.46
9.58659e-06,2.96,3.46
9.58759e-06,2.96,3.5
9.58859e-06,3,3.54
9.58959e-06,3,3.54
9.59059e-06,3,3.5
9.59159e-06,2.96,3.46
9.59259e-06,2.96,3.42
9.59359e-06,2.96,3.42
9.59459e-06,2.96,3.42
9.59559e-06,2.96,3.42
9.59659e-06,2.96,3.46
9.59759e-06,2.96,3.5
9.59859e-06,2.96,3.5
9.59959e-06,2.96,3.54
9.60059e-06,2.96,3.5
9.60159e-06,2.96,3.5
9.60259e-06,3,3.5
9.60359e-06,2.96,3.5
9.60459e-06,2.96,3.46
9.60559e-06,2.96,3.46
9.60659e-06,2.96,3.46
9.60759e-06,2.96,3.46
9.60859e-06,2.96,3.46
9.60959e-06,2.96,3.5
9.61059e-06,2.96,3.5
9.61159e-06,2.96,3.54
9.61259e-06,2.96,3.5
9.61359e-06,2.96,3.5
9.61459e-06,2.96,3.46
9.61559e-06,2.96,3.42
9.61659e-06,2.92,3.42
9.61759e-06,2.92,3.42
9.61859e-06,2.92,3.46
9.61959e-06,2.96,3.5
9.62059e-06,3,3.5
9.62159e-06,3,3.54
9.62259e-06,2.96,3.54
9.62359e-06,2.96,3.5
9.62459e-06,2.96,3.5
9.62559e-06,2.96,3.46
9.62659e-06,2.92,3.42
9.62759e-06,2.92,3.38
9.62859e-06,2.92,3.42
9.62959e-06,2.96,3.46
9.63059e-06,2.96,3.5
9.63159e-06,2.96,3.54
9.63259e-06,3,3.58
9.63359e-06,3,3.54
9.63459e-06,3,3.5
9.63559e-06,2.96,3.46
9.63659e-06,2.92,3.42
9.63759e-06,2.92,3.38
9.63859e-06,2.92,3.42
9.63959e-06,2.96,3.46
9.64059e-06,2.96,3.5
9.64159e-06,2.96,3.54
9.64259e-06,2.96,3.54
9.64359e-06,3,3.54
9.64459e-06,2.96,3.5
9.64559e-06,2.96,3.46
9.64659e-06,2.96,3.42
9.64759e-06,2.92,3.38
9.64859e-06,2.92,3.42
9.64959e-06,2.96,3.42
9.65059e-06,2.96,3.5
9.65159e-06,3,3.54
9.65259e-06,3,3.54
9.65359e-06,3,3.5
9.65459e-06,3,3.5
9.65559e-06,2.96,3.46
9.65659e-06,2.96,3.42
9.65759e-06,2.96,3.42
9.65859e-06,2.92,3.42
9.65959e-06,2.96,3.46
9.66059e-06,2.92,3.5
9.66159e-06,2.96,3.54
9.66259e-06,3,3.54
9.66359e-06,3,3.5
9.66459e-06,3,3.5
9.66559e-06,3,3.46
9.66659e-06,2.96,3.42
9.66759e-06,2.96,3.42
9.66859e-06,2.92,3.42
9.66959e-06,2.96,3.46
9.67059e-06,2.96,3.46
9.67159e-06,2.96,3.5
9.67259e-06,2.96,3.5
9.67359e-06,2.96,3.5
9.67459e-06,2.96,3.46
9.67559e-06,2.96,3.46
9.67659e-06,2.96,3.46
9.67759e-06,2.96,3.46
9.67859e-06,2.96,3.5
9.67959e-06,2.96,3.5
9.68059e-06,2.96,3.5
9.68159e-06,2.96,3.5
9.68259e-06,2.96,3.5
9.68359e-06,2.96,3.46
9.68459e-06,2.96,3.46
9.68559e-06,2.96,3.46
9.68659e-06,2.96,3.46
9.68759e-06,2.96,3.5
9.68859e-06,2.96,3.5
9.68959e-06,2.96,3.5
9.69059e-06,2.96,3.5
9.69159e-06,2.96,3.5
9.69259e-06,2.96,3.5
9.69359e-06,2.96,3.46
9.69459e-06,2.96,3.46
9.69559e-06,2.96,3.46
9.69659e-06,2.96,3.46
9.69759e-06,2.96,3.46
9.69859e-06,2.96,3.46
9.69959e-06,2.96,3.5
9.70059e-06,3,3.46
9.70159e-06,2.96,3.5
9.70259e-06,2.96,3.46
9.70359e-06,2.96,3.46
9.70459e-06,2.92,3.46
9.70559e-06,2.96,3.46
9.70659e-06,2.96,3.46
9.70759e-06,2.96,3.46
9.70859e-06,2.96,3.46
9.70959e-06,2.96,3.5
9.71059e-06,2.96,3.46
9.71159e-06,2.96,3.46
9.71259e-06,2.96,3.46
9.71359e-06,2.96,3.46
9.71459e-06,2.92,3.46
9.71559e-06,2.92,3.46
9.71659e-06,2.92,3.46
9.71759e-06,2.96,3.5
9.71859e-06,2.96,3.5
9.71959e-06,3,3.5
9.72059e-06,3,3.5
9.72159e-06,3,3.46
9.72259e-06,3,3.5
9.72359e-06,2.96,3.46
9.72459e-06,2.96,3.46
9.72559e-06,2.96,3.46
9.72659e-06,2.92,3.46
9.72759e-06,2.96,3.5
9.72859e-06,2.96,3.5
9.72959e-06,3,3.5
9.73059e-06,3,3.5
9.73159e-06,3,3.5
9.73259e-06,3,3.46
9.73359e-06,2.96,3.46
9.73459e-06,2.96,3.46
9.73559e-06,2.96,3.46
9.73659e-06,2.96,3.46
9.73759e-06,2.96,3.5
9.73859e-06,2.96,3.5
9.73959e-06,2.96,3.5
9.74059e-06,3,3.5
9.74159e-06,2.96,3.5
9.74259e-06,2.96,3.46
9.74359e-06,2.96,3.46
9.74459e-06,2.96,3.46
9.74559e-06,2.96,3.46
9.74659e-06,2.96,3.46
9.74759e-06,2.96,3.5
9.74859e-06,2.96,3.5
9.74959e-06,2.96,3.54
9.75059e-06,3,3.5
9.75159e-06,2.96,3.5
9.75259e-06,3,3.46
9.75359e-06,2.96,3.46
9.75459e-06,2.96,3.46
9.75559e-06,2.96,3.42
9.75659e-06,2.96,3.42
9.75759e-06,2.96,3.5
9.75859e-06,2.96,3.5
9.75959e-06,2.96,3.54
9.76059e-06,2.96,3.5
9.76159e-06,3,3.5
9.76259e-06,2.96,3.46
9.76359e-06,2.96,3.42
9.76459e-06,2.96,3.42
9.76559e-06,2.92,3.42
9.76659e-06,2.92,3.42
9.76759e-06,2.92,3.46
9.76859e-06,2.96,3.5
9.76959e-06,3,3.54
9.77059e-06,3,3.54
9.77159e-06,3,3.54
9.77259e-06,2.96,3.5
9.77359e-06,2.96,3.46
9.77459e-06,2.92,3.42
9.77559e-06,2.96,3.42
9.77659e-06,2.92,3.42
9.77759e-06,2.96,3.46
9.77859e-06,2.96,3.5
9.77959e-06,2.96,3.54
9.78059e-06,3,3.54
9.78159e-06,3,3.54
9.78259e-06,2.96,3.5
9.78359e-06,2.96,3.46
9.78459e-06,2.92,3.42
9.78559e-06,2.96,3.42
9.78659e-06,2.96,3.42
9.78759e-06,2.96,3.46
9.78859e-06,2.96,3.5
9.78959e-06,3,3.54
9.79059e-06,2.96,3.54
9.79159e-06,3,3.54
9.79259e-06,2.96,3.5
9.79359e-06,2.96,3.46
9.79459e-06,2.92,3.42
9.79559e-06,2.96,3.42
9.79659e-06,2.92,3.42
9.79759e-06,2.96,3.46
9.79859e-06,2.96,3.5
9.79959e-06,2.96,3.54
9.80059e-06,2.96,3.5
9.80159e-06,2.96,3.5
9.80259e-06,2.96,3.5
9.80359e-06,2.96,3.46
9.80459e-06,2.96,3.42
9.80559e-06,2.96,3.46
9.80659e-06,2.96,3.46
9.80759e-06,3,3.5
9.80859e-06,2.96,3.5
9.80959e-06,2.96,3.5
9.81059e-06,2.96,3.5
9.81159e-06,2.96,3.5
9.81259e-06,2.92,3.46
9.81359e-06,2.96,3.46
9.81459e-06,2.96,3.46
9.81559e-06,2.96,3.46
9.81659e-06,2.96,3.46
9.81759e-06,2.96,3.5
9.81859e-06,2.96,3.46
9.81959e-06,2.96,3.5
9.82059e-06,2.96,3.46
9.82159e-06,2.96,3.46
9.82259e-06,2.96,3.42
9.82359e-06,2.96,3.46
9.82459e-06,2.96,3.46
9.82559e-06,2.96,3.46
9.82659e-06,2.96,3.5
9.82759e-06,2.96,3.5
9.82859e-06,2.96,3.5
9.82959e-06,3,3.5
9.83059e-06,2.96,3.46
9.83159e-06,2.92,3.46
9.83259e-06,2.92,3.46
9.83359e-06,2.92,3.46
9.83459e-06,2.92,3.46
9.83559e-06,2.96,3.5
9.83659e-06,2.96,3.5
9.83759e-06,2.96,3.54
9.83859e-06,2.96,3.5
9.83959e-06,2.96,3.5
9.84059e-06,2.96,3.46
9.84159e-06,2.96,3.46
9.84259e-06,2.92,3.46
9.84359e-06,2.92,3.46
9.84459e-06,2.92,3.46
9.84559e-06,2.96,3.5
9.84659e-06,2.96,3.5
9.84759e-06,2.96,3.5
9.84859e-06,2.96,3.5
9.84959e-06,3,3.5
9.85059e-06,2.96,3.46
9.85159e-06,2.96,3.46
9.85259e-06,2.96,3.46
9.85359e-06,2.96,3.46
9.85459e-06,2.96,3.42
9.85559e-06,2.96,3.46
9.85659e-06,2.96,3.46
9.85759e-06,2.96,3.5
9.85859e-06,2.96,3.5
9.85959e-06,2.96,3.5
9.86059e-06,2.96,3.5
9.86159e-06,2.96,3.5
9.86259e-06,2.96,3.46
9.86359e-06,2.96,3.46
9.86459e-06,2.96,3.46
9.86559e-06,2.96,3.46
9.86659e-06,2.96,3.46
9.86759e-06,2.96,3.5
9.86859e-06,2.96,3.46
9.86959e-06,2.96,3.46
9.87059e-06,2.96,3.5
9.87159e-06,2.96,3.46
9.87259e-06,2.96,3.46
9.87359e-06,2.96,3.46
9.87459e-06,2.96,3.46
9.87559e-06,2.96,3.46
9.87659e-06,2.96,3.46
9.87759e-06,2.96,3.46
9.87859e-06,2.92,3.46
9.87959e-06,2.96,3.5
9.88059e-06,3,3.5
9.88159e-06,2.96,3.5
9.88259e-06,2.96,3.5
9.88359e-06,2.96,3.5
9.88459e-06,2.96,3.46
9.88559e-06,2.96,3.46
9.88659e-06,2.96,3.46
9.88759e-06,2.96,3.46
9.88859e-06,2.96,3.46
9.88959e-06,2.96,3.5
9.89059e-06,2.96,3.5
9.89159e-06,2.96,3.54
9.89259e-06,2.96,3.5
9.89359e-06,2.96,3.5
9.89459e-06,2.96,3.46
9.89559e-06,2.96,3.46
9.89659e-06,2.96,3.42
9.89759e-06,2.92,3.46
9.89859e-06,2.96,3.46
9.89959e-06,2.96,3.46
9.90059e-06,2.96,3.5
9.90159e-06,2.96,3.5
9.90259e-06,2.96,3.5
9.90359e-06,2.96,3.5
9.90459e-06,2.96,3.5
9.90559e-06,2.96,3.46
9.90659e-06,2.96,3.46
9.90759e-06,2.96,3.46
9.90859e-06,2.96,3.46
9.90959e-06,2.96,3.5
9.91059e-06,3,3.46
9.91159e-06,3,3.5
9.91259e-06,2.96,3.46
9.91359e-06,2.96,3.46
9.91459e-06,2.96,3.46
9.91559e-06,2.96,3.46
9.91659e-06,2.96,3.46
9.91759e-06,2.96,3.5
9.91859e-06,2.96,3.5
9.91959e-06,2.96,3.5
9.92059e-06,2.96,3.5
9.92159e-06,2.96,3.46
9.92259e-06,2.96,3.42
9.92359e-06,2.92,3.46
9.92459e-06,2.92,3.46
9.92559e-06,2.92,3.5
9.92659e-06,2.96,3.5
9.92759e-06,2.96,3.54
9.92859e-06,3,3.54
9.92959e-06,3,3.54
9.93059e-06,3,3.5
9.93159e-06,2.96,3.42
9.93259e-06,2.92,3.38
9.93359e-06,2.92,3.38
9.93459e-06,2.92,3.42
9.93559e-06,2.92,3.46
9.93659e-06,2.96,3.5
9.93759e-06,2.96,3.54
9.93859e-06,3,3.54
9.93959e-06,3,3.54
9.94059e-06,3,3.5
9.94159e-06,2.96,3.42
9.94259e-06,2.96,3.38
9.94359e-06,2.92,3.38
9.94459e-06,2.92,3.42
9.94559e-06,2.96,3.46
9.94659e-06,2.96,3.5
9.94759e-06,2.96,3.58
9.94859e-06,2.96,3.58
9.94959e-06,2.96,3.54
9.95059e-06,2.92,3.46
9.95159e-06,2.92,3.42
9.95259e-06,2.92,3.38
9.95359e-06,2.92,3.38
9.95459e-06,2.92,3.42
9.95559e-06,2.92,3.46
9.95659e-06,2.96,3.54
9.95759e-06,2.96,3.58
9.95859e-06,2.96,3.58
9.95959e-06,2.96,3.54
9.96059e-06,2.96,3.5
9.96159e-06,2.96,3.46
9.96259e-06,2.92,3.42
9.96359e-06,2.92,3.38
9.96459e-06,2.92,3.38
9.96559e-06,2.92,3.46
9.96659e-06,2.96,3.5
9.96759e-06,2.96,3.54
9.96859e-06,2.96,3.54
9.96959e-06,3,3.54
9.97059e-06,2.96,3.5
9.97159e-06,2.96,3.46
9.97259e-06,2.96,3.42
9.97359e-06,2.92,3.42
9.97459e-06,2.96,3.42
9.97559e-06,2.96,3.46
9.97659e-06,2.96,3.5
9.97759e-06,2.96,3.5
9.97859e-06,2.96,3.5
9.97959e-06,2.96,3.5
9.98059e-06,2.96,3.46
9.98159e-06,2.96,3.46
9.98259e-06,2.92,3.46
9.98359e-06,2.92,3.46
9.98459e-06,2.96,3.46
9.98559e-06,2.96,3.46
9.98659e-06,3,3.5
9.98759e-06,2.96,3.5
9.98859e-06,2.96,3.46
9.98959e-06,2.96,3.46
9.99059e-06,2.92,3.46
9.99159e-06,2.92,3.46
9.99259e-06,2.96,3.46
9.99359e-06,2.96,3.5
9.99459e-06,2.96,3.5
9.99559e-06,2.96,3.5
9.99659e-06,2.96,3.5
9.99759e-06,2.96,3.5
9.99859e-06,2.96,3.46
9.99959e-06,2.96,3.46
1.00006e-05,2.92,3.42
1.00016e-05,2.96,3.46
1.00026e-05,2.92,3.46
1.00036e-05,2.96,3.5
1.00046e-05,2.96,3.5
1.00056e-05,2.96,3.5
1.00066e-05,2.96,3.5
1.00076e-05,2.96,3.5
1.00086e-05,2.96,3.46
1.00096e-05,2.96,3.42
1.00106e-05,2.92,3.42
1.00116e-05,2.96,3.46
1.00126e-05,2.92,3.46
1.00136e-05,2.96,3.5
1.00146e-05,2.96,3.5
1.00156e-05,2.96,3.5
1.00166e-05,2.96,3.5
1.00176e-05,2.96,3.5
1.00186e-05,2.96,3.46
1.00196e-05,2.96,3.42
1.00206e-05,2.96,3.42
1.00216e-05,2.96,3.42
1.00226e-05,2.92,3.46
1.00236e-05,2.96,3.46
1.00246e-05,2.96,3.5
1.00256e-05,2.96,3.5
1.00266e-05,2.96,3.5
1.00276e-05,2.96,3.5
1.00286e-05,3,3.46
1.00296e-05,2.96,3.46
1.00306e-05,2.96,3.46
1.00316e-05,2.96,3.46
1.00326e-05,2.92,3.46
1.00336e-05,2.92,3.46
1.00346e-05,2.92,3.46
1.00356e-05,2.96,3.46
1.00366e-05,2.96,3.5
1.00376e-05,2.96,3.5
1.00386e-05,2.96,3.5
1.00396e-05,2.96,3.54
1.00406e-05,2.96,3.5
1.00416e-05,2.96,3.5
1.00426e-05,2.96,3.46
1.00436e-05,2.96,3.46
1.00446e-05,2.96,3.46
1.00456e-05,2.96,3.46
1.00466e-05,2.96,3.5
1.00476e-05,2.96,3.5
1.00486e-05,2.96,3.54
1.00496e-05,2.96,3.54
1.00506e-05,2.96,3.54
1.00516e-05,2.96,3.5
1.00526e-05,2.96,3.46
1.00536e-05,2.96,3.42
1.00546e-05,2.96,3.42
1.00556e-05,2.96,3.46
1.00566e-05,2.96,3.5
1.00576e-05,2.96,3.5
1.00586e-05,2.96,3.54
1.00596e-05,2.96,3.54
1.00606e-05,2.96,3.54
1.00616e-05,2.96,3.5
1.00626e-05,2.96,3.46
1.00636e-05,2.96,3.46
1.00646e-05,2.96,3.42
1.00656e-05,2.96,3.46
1.00666e-05,2.92,3.46
1.00676e-05,2.96,3.5
1.00686e-05,2.96,3.5
1.00696e-05,2.96,3.54
1.00706e-05,2.96,3.54
1.00716e-05,2.96,3.54
1.00726e-05,2.96,3.5
1.00736e-05,2.96,3.46
1.00746e-05,2.96,3.42
1.00756e-05,2.96,3.46
1.00766e-05,2.96,3.46
1.00776e-05,2.96,3.5
1.00786e-05,2.96,3.5
1.00796e-05,2.96,3.54
1.00806e-05,2.96,3.5
1.00816e-05,2.96,3.54
1.00826e-05,2.96,3.5
1.00836e-05,3,3.5
1.00846e-05,3,3.46
1.00856e-05,2.96,3.46
1.00866e-05,2.96,3.42
1.00876e-05,2.92,3.46
1.00886e-05,2.92,3.46
1.00896e-05,2.96,3.5
1.00906e-05,2.92,3.46
1.00916e-05,2.96,3.46
1.00926e-05,2.92,3.5
1.00936e-05,2.96,3.5
1.00946e-05,3,3.5
1.00956e-05,3,3.5
1.00966e-05,3,3.5
1.00976e-05,2.96,3.5
1.00986e-05,2.96,3.46
1.00996e-05,2.96,3.46
1.01006e-05,2.96,3.42
1.01016e-05,2.96,3.46
1.01026e-05,2.96,3.46
1.01036e-05,2.96,3.5
1.01046e-05,2.96,3.5
1.01056e-05,3,3.54
1.01066e-05,2.96,3.54
1.01076e-05,2.96,3.5
1.01086e-05,2.96,3.42
1.01096e-05,2.96,3.42
1.01106e-05,2.92,3.42
1.01116e-05,2.92,3.42
1.01126e-05,2.92,3.46
1.01136e-05,2.96,3.46
1.01146e-05,2.96,3.5
1.01156e-05,2.96,3.58
1.01166e-05,2.96,3.54
1.01176e-05,3,3.54
1.01186e-05,2.96,3.5
1.01196e-05,3,3.42
1.01206e-05,2.96,3.42
1.01216e-05,2.96,3.42
1.01226e-05,2.96,3.42
1.01236e-05,2.96,3.46
1.01246e-05,2.96,3.5
1.01256e-05,2.96,3.54
1.01266e-05,2.96,3.54
1.01276e-05,2.96,3.54
1.01286e-05,2.96,3.5
1.01296e-05,2.96,3.46
1.01306e-05,2.96,3.42
1.01316e-05,2.96,3.38
1.01326e-05,2.92,3.38
1.01336e-05,2.96,3.42
1.01346e-05,2.96,3.46
1.01356e-05,2.96,3.5
1.01366e-05,2.96,3.54
1.01376e-05,3,3.58
1.01386e-05,2.96,3.54
1.01396e-05,2.96,3.5
1.01406e-05,2.96,3.46
1.01416e-05,2.96,3.42
1.01426e-05,2.92,3.42
1.01436e-05,2.92,3.42
1.01446e-05,2.92,3.42
1.01456e-05,2.96,3.46
1.01466e-05,2.96,3.5
1.01476e-05,2.96,3.54
1.01486e-05,2.96,3.58
1.01496e-05,2.96,3.54
1.01506e-05,2.96,3.5
1.01516e-05,2.96,3.46
1.01526e-05,2.96,3.42
1.01536e-05,2.96,3.42
1.01546e-05,2.92,3.42
1.01556e-05,2.96,3.46
1.01566e-05,2.96,3.5
1.01576e-05,2.96,3.54
1.01586e-05,2.96,3.54
1.01596e-05,2.96,3.54
1.01606e-05,3,3.5
1.01616e-05,2.96,3.46
1.01626e-05,2.92,3.42
1.01636e-05,2.92,3.42
1.01646e-05,2.92,3.42
1.01656e-05,2.92,3.42
1.01666e-05,2.92,3.46
1.01676e-05,2.96,3.5
1.01686e-05,2.96,3.54
1.01696e-05,3,3.54
1.01706e-05,2.96,3.5
1.01716e-05,2.96,3.5
1.01726e-05,2.96,3.46
1.01736e-05,2.92,3.46
1.01746e-05,2.92,3.42
1.01756e-05,2.92,3.46
1.01766e-05,2.92,3.46
1.01776e-05,2.96,3.5
1.01786e-05,2.96,3.5
1.01796e-05,2.96,3.5
1.01806e-05,2.96,3.5
1.01816e-05,2.96,3.5
1.01826e-05,2.96,3.5
1.01836e-05,2.96,3.46
1.01846e-05,2.96,3.46
1.01856e-05,2.96,3.46
1.01866e-05,2.96,3.42
1.01876e-05,2.96,3.46
1.01886e-05,2.96,3.46
1.01896e-05,2.96,3.46
1.01906e-05,2.96,3.46
1.01916e-05,2.92,3.5
1.01926e-05,2.92,3.5
1.01936e-05,2.92,3.5
1.01946e-05,2.92,3.5
1.01956e-05,2.96,3.46
1.01966e-05,2.96,3.46
1.01976e-05,2.96,3.46
1.01986e-05,2.96,3.46
1.01996e-05,2.96,3.46
1.02006e-05,2.96,3.42
1.02016e-05,2.92,3.46
1.02026e-05,2.96,3.5
1.02036e-05,2.96,3.5
1.02046e-05,3,3.54
1.02056e-05,2.96,3.54
1.02066e-05,3,3.5
1.02076e-05,3,3.46
1.02086e-05,2.96,3.42
1.02096e-05,2.96,3.42
1.02106e-05,2.92,3.38
1.02116e-05,2.96,3.42
1.02126e-05,2.96,3.46
1.02136e-05,2.96,3.5
1.02146e-05,2.96,3.54
1.02156e-05,3,3.54
1.02166e-05,3,3.5
1.02176e-05,2.96,3.5
1.02186e-05,2.96,3.42
1.02196e-05,2.96,3.42
1.02206e-05,2.92,3.38
1.02216e-05,2.92,3.38
1.02226e-05,2.96,3.42
1.02236e-05,2.96,3.5
1.02246e-05,2.96,3.54
1.02256e-05,3,3.54
1.02266e-05,3,3.54
1.02276e-05,3,3.5
1.02286e-05,2.96,3.42
1.02296e-05,2.96,3.42
1.02306e-05,2.92,3.38
1.02316e-05,2.92,3.42
1.02326e-05,2.92,3.46
1.02336e-05,2.92,3.5
1.02346e-05,2.96,3.54
1.02356e-05,3,3.54
1.02366e-05,3,3.54
1.02376e-05,3,3.54
1.02386e-05,2.96,3.46
1.02396e-05,2.96,3.42
1.02406e-05,2.96,3.42
1.02416e-05,2.96,3.42
1.02426e-05,2.92,3.42
1.02436e-05,2.96,3.5
1.02446e-05,2.96,3.54
1.02456e-05,2.96,3.54
1.02466e-05,2.96,3.5
1.02476e-05,2.96,3.5
1.02486e-05,2.96,3.46
1.02496e-05,2.96,3.46
1.02506e-05,2.96,3.42
1.02516e-05,2.96,3.42
1.02526e-05,2.96,3.46
1.02536e-05,2.96,3.46
1.02546e-05,2.96,3.5
1.02556e-05,3,3.5
1.02566e-05,2.96,3.54
1.02576e-05,2.96,3.5
1.02586e-05,2.96,3.46
1.02596e-05,2.96,3.46
1.02606e-05,2.96,3.42
1.02616e-05,2.96,3.46
1.02626e-05,2.96,3.46
1.02636e-05,2.96,3.5
1.02646e-05,2.96,3.5
1.02656e-05,2.96,3.5
1.02666e-05,2.96,3.46
1.02676e-05,2.96,3.46
1.02686e-05,2.96,3.46
1.02696e-05,3,3.46
1.02706e-05,2.96,3.46
1.02716e-05,2.96,3.5
1.02726e-05,2.96,3.5
1.02736e-05,2.96,3.5
1.02746e-05,2.96,3.5
1.02756e-05,2.96,3.46
1.02766e-05,2.92,3.46
1.02776e-05,2.92,3.46
1.02786e-05,2.92,3.46
1.02796e-05,2.92,3.46
1.02806e-05,2.96,3.46
1.02816e-05,2.96,3.5
1.02826e-05,2.96,3.5
1.02836e-05,2.96,3.5
1.02846e-05,2.96,3.5
1.02856e-05,2.92,3.46
1.02866e-05,2.96,3.46
1.02876e-05,2.92,3.46
1.02886e-05,2.96,3.46
1.02896e-05,2.96,3.5
1.02906e-05,2.92,3.46
1.02916e-05,2.96,3.5
1.02926e-05,2.96,3.46
1.02936e-05,2.96,3.5
1.02946e-05,2.96,3.46
1.02956e-05,2.96,3.46
1.02966e-05,2.96,3.46
1.02976e-05,2.96,3.46
1.02986e-05,2.92,3.46
1.02996e-05,2.96,3.46
1.03006e-05,2.96,3.46
1.03016e-05,2.96,3.5
1.03026e-05,2.96,3.46
1.03036e-05,2.96,3.46
1.03046e-05,2.96,3.46
1.03056e-05,2.92,3.46
1.03066e-05,2.92,3.46
1.03076e-05,2.92,3.5
1.03086e-05,2.96,3.5
1.03096e-05,2.96,3.5
1.03106e-05,2.96,3.5
1.03116e-05,2.96,3.46
1.03126e-05,2.96,3.42
1.03136e-05,2.96,3.46
1.03146e-05,2.92,3.46
1.03156e-05,2.96,3.5
1.03166e-05,2.96,3.5
1.03176e-05,2.96,3.54
1.03186e-05,2.96,3.5
1.03196e-05,2.96,3.5
1.03206e-05,2.96,3.46
1.03216e-05,2.96,3.42
1.03226e-05,2.96,3.42
1.03236e-05,2.96,3.42
1.03246e-05,2.96,3.46
1.03256e-05,2.96,3.46
1.03266e-05,2.96,3.5
1.03276e-05,2.96,3.54
1.03286e-05,2.96,3.54
1.03296e-05,2.96,3.54
1.03306e-05,2.96,3.46
1.03316e-05,2.92,3.42
1.03326e-05,2.96,3.42
1.03336e-05,2.96,3.42
1.03346e-05,2.92,3.42
1.03356e-05,2.96,3.46
1.03366e-05,2.96,3.5
1.03376e-05,2.96,3.54
1.03386e-05,2.96,3.54
1.03396e-05,2.96,3.5
1.03406e-05,2.96,3.46
1.03416e-05,2.96,3.42
1.03426e-05,2.96,3.42
1.03436e-05,2.96,3.42
1.03446e-05,3,3.46
1.03456e-05,3,3.5
