Model,DPO2012
Firmware Version,1.56

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1e-05,
Sample Interval,1e-09,
Filter Frequency,1e+08,
Record Length,100000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1,1
Label,PPS board#1,PPS board#2
TIME,CH1,CH2
-4.92148e-05,0.08,0.06
-4.92138e-05,0.08,0.02
-4.92128e-05,0.08,0.06
-4.92118e-05,0.04,0.02
-4.92108e-05,0.04,0.02
-4.92098e-05,0.04,0.02
-4.92088e-05,0.04,0.02
-4.92078e-05,0.08,0.02
-4.92068e-05,0.08,0.06
-4.92058e-05,0.12,0.06
-4.92048e-05,0.08,0.06
-4.92038e-05,0.08,0.06
-4.92028e-05,0.04,0.02
-4.92018e-05,0.04,0.02
-4.92008e-05,0.04,-0.02
-4.91998e-05,0.04,0.02
-4.91988e-05,0.04,0.02
-4.91978e-05,0.08,0.02
-4.91968e-05,0.08,0.06
-4.91958e-05,0.12,0.06
-4.91948e-05,0.08,0.1
-4.91938e-05,0.08,0.06
-4.91928e-05,0.04,0.06
-4.91918e-05,0.04,0.02
-4.91908e-05,0,0.02
-4.91898e-05,0.04,0.02
-4.91888e-05,0.04,0.02
-4.91878e-05,0.12,0.02
-4.91868e-05,0.08,0.06
-4.91858e-05,0.12,0.06
-4.91848e-05,0.08,0.1
-4.91838e-05,0.08,0.06
-4.91828e-05,0.04,0.06
-4.91818e-05,0.04,0.02
-4.91808e-05,0,-0.02
-4.91798e-05,0.04,0.02
-4.91788e-05,0.04,-0.02
-4.91778e-05,0.08,0.02
-4.91768e-05,0.08,0.06
-4.91758e-05,0.12,0.06
-4.91748e-05,0.08,0.06
-4.91738e-05,0.08,0.06
-4.91728e-05,0.04,0.02
-4.91718e-05,0.04,0.02
-4.91708e-05,0.04,0.02
-4.91698e-05,0.04,0.02
-4.91688e-05,0.04,0.02
-4.91678e-05,0.08,0.02
-4.91668e-05,0.08,0.06
-4.91658e-05,0.08,0.06
-4.91648e-05,0.04,0.06
-4.91638e-05,0.08,0.06
-4.91628e-05,0.04,0.02
-4.91618e-05,0.04,0.02
-4.91608e-05,0.04,0.02
-4.91598e-05,0.04,0.02
-4.91588e-05,0.08,0.02
-4.91578e-05,0.12,0.02
-4.91568e-05,0.08,0.02
-4.91558e-05,0.08,0.02
-4.91548e-05,0.04,0.02
-4.91538e-05,0.08,0.02
-4.91528e-05,0.04,0.02
-4.91518e-05,0.08,0.02
-4.91508e-05,0.04,0.02
-4.91498e-05,0.08,0.02
-4.91488e-05,0.08,0.06
-4.91478e-05,0.08,0.02
-4.91468e-05,0.08,0.02
-4.91458e-05,0.08,0.02
-4.91448e-05,0.04,0.06
-4.91438e-05,0.08,0.06
-4.91428e-05,0.04,0.02
-4.91418e-05,0.08,0.02
-4.91408e-05,0.04,0.02
-4.91398e-05,0.04,0.02
-4.91388e-05,0.04,0.06
-4.91378e-05,0.04,0.06
-4.91368e-05,0.04,0.06
-4.91358e-05,0.08,0.06
-4.91348e-05,0.08,0.02
-4.91338e-05,0.08,0.02
-4.91328e-05,0.08,0.02
-4.91318e-05,0.08,0.02
-4.91308e-05,0.08,0.02
-4.91298e-05,0.08,0.02
-4.91288e-05,0.04,0.06
-4.91278e-05,0.04,0.06
-4.91268e-05,0.04,0.02
-4.91258e-05,0.08,0.02
-4.91248e-05,0.08,0.02
-4.91238e-05,0.08,0.02
-4.91228e-05,0.08,0.02
-4.91218e-05,0.08,0.02
-4.91208e-05,0.08,0.02
-4.91198e-05,0.04,0.02
-4.91188e-05,0.04,0.02
-4.91178e-05,0.04,0.02
-4.91168e-05,0.04,0.02
-4.91158e-05,0.08,0.06
-4.91148e-05,0.08,0.06
-4.91138e-05,0.12,0.06
-4.91128e-05,0.08,0.06
-4.91118e-05,0.08,0.02
-4.91108e-05,0.04,0.02
-4.91098e-05,0.04,0.02
-4.91088e-05,0,0.02
-4.91078e-05,0.04,0.02
-4.91068e-05,0.04,0.02
-4.91058e-05,0.08,0.02
-4.91048e-05,0.08,0.06
-4.91038e-05,0.12,0.06
-4.91028e-05,0.08,0.06
-4.91018e-05,0.12,0.06
-4.91008e-05,0.08,0.06
-4.90998e-05,0.04,0.02
-4.90988e-05,0.04,0.02
-4.90978e-05,0.04,0.02
-4.90968e-05,0.04,0.02
-4.90958e-05,0.08,0.02
-4.90948e-05,0.08,0.06
-4.90938e-05,0.12,0.06
-4.90928e-05,0.12,0.06
-4.90918e-05,0.12,0.06
-4.90908e-05,0.08,0.02
-4.90898e-05,0.04,0.02
-4.90888e-05,0.04,0.02
-4.90878e-05,0.04,0.02
-4.90868e-05,0.08,0.02
-4.90858e-05,0.08,0.02
-4.90848e-05,0.08,0.06
-4.90838e-05,0.08,0.06
-4.90828e-05,0.08,0.06
-4.90818e-05,0.08,0.06
-4.90808e-05,0.04,0.02
-4.90798e-05,0.04,0.02
-4.90788e-05,0.04,0.02
-4.90778e-05,0.04,0.02
-4.90768e-05,0.04,0.02
-4.90758e-05,0.08,0.02
-4.90748e-05,0.04,0.02
-4.90738e-05,0.08,0.06
-4.90728e-05,0.04,0.06
-4.90718e-05,0.08,0.06
-4.90708e-05,0.04,0.06
-4.90698e-05,0.04,0.02
-4.90688e-05,0.04,0.06
-4.90678e-05,0.08,0.02
-4.90668e-05,0.04,0.02
-4.90658e-05,0.08,0.02
-4.90648e-05,0.04,0.02
-4.90638e-05,0.04,0.06
-4.90628e-05,0.04,0.06
-4.90618e-05,0.04,0.06
-4.90608e-05,0.04,0.02
-4.90598e-05,0.08,0.02
-4.90588e-05,0.08,0.02
-4.90578e-05,0.08,0.02
-4.90568e-05,0.08,0.02
-4.90558e-05,0.08,0.02
-4.90548e-05,0.08,0.02
-4.90538e-05,0.04,0.02
-4.90528e-05,0.04,0.06
-4.90518e-05,0.04,0.06
-4.90508e-05,0.04,0.06
-4.90498e-05,0.08,0.06
-4.90488e-05,0.08,0.06
-4.90478e-05,0.08,0.02
-4.90468e-05,0.08,0.02
-4.90458e-05,0.08,0.02
-4.90448e-05,0.04,0.02
-4.90438e-05,0.04,0.02
-4.90428e-05,0.04,0.02
-4.90418e-05,0.04,0.02
-4.90408e-05,0.04,0.02
-4.90398e-05,0.08,0.02
-4.90388e-05,0.08,0.02
-4.90378e-05,0.12,0.02
-4.90368e-05,0.08,0.02
-4.90358e-05,0.08,0.02
-4.90348e-05,0.04,0.02
-4.90338e-05,0.04,0.02
-4.90328e-05,0,0.02
-4.90318e-05,0,0.02
-4.90308e-05,0.04,0.02
-4.90298e-05,0.04,0.02
-4.90288e-05,0.08,0.02
-4.90278e-05,0.08,0.02
-4.90268e-05,0.08,0.02
-4.90258e-05,0.04,0.02
-4.90248e-05,0.04,0.06
-4.90238e-05,0.04,0.02
-4.90228e-05,0,0.02
-4.90218e-05,0.04,0.02
-4.90208e-05,0.04,0.02
-4.90198e-05,0.04,0.02
-4.90188e-05,0.08,0.02
-4.90178e-05,0.08,0.02
-4.90168e-05,0.08,0.06
-4.90158e-05,0.08,0.02
-4.90148e-05,0.08,0.06
-4.90138e-05,0.08,0.06
-4.90128e-05,0.04,0.06
-4.90118e-05,0.04,0.02
-4.90108e-05,0.04,0.02
-4.90098e-05,0.04,0.02
-4.90088e-05,0.04,0.02
-4.90078e-05,0.08,0.02
-4.90068e-05,0.08,0.06
-4.90058e-05,0.08,0.06
-4.90048e-05,0.08,0.06
-4.90038e-05,0.08,0.02
-4.90028e-05,0.04,0.06
-4.90018e-05,0.04,0.06
-4.90008e-05,0.04,0.02
-4.89998e-05,0.04,0.02
-4.89988e-05,0.04,-0.02
-4.89978e-05,0.04,0.02
-4.89968e-05,0.04,0.06
-4.89958e-05,0.08,0.06
-4.89948e-05,0.04,0.06
-4.89938e-05,0.08,0.06
-4.89928e-05,0.04,0.06
-4.89918e-05,0.04,0.02
-4.89908e-05,0.04,0.02
-4.89898e-05,0.04,0.02
-4.89888e-05,0.04,0.02
-4.89878e-05,0.04,0.02
-4.89868e-05,0.04,0.02
-4.89858e-05,0.08,0.06
-4.89848e-05,0.08,0.06
-4.89838e-05,0.08,0.06
-4.89828e-05,0.04,0.06
-4.89818e-05,0.04,0.06
-4.89808e-05,0.04,0.06
-4.89798e-05,0.04,0.02
-4.89788e-05,0.04,0.02
-4.89778e-05,0.04,0.02
-4.89768e-05,0.04,0.06
-4.89758e-05,0.08,0.06
-4.89748e-05,0.08,0.06
-4.89738e-05,0.08,0.06
-4.89728e-05,0.04,0.06
-4.89718e-05,0.04,0.06
-4.89708e-05,0,0.02
-4.89698e-05,0.04,0.02
-4.89688e-05,0.04,0.02
-4.89678e-05,0.08,0.02
-4.89668e-05,0.08,0.06
-4.89658e-05,0.08,0.06
-4.89648e-05,0.08,0.06
-4.89638e-05,0.08,0.06
-4.89628e-05,0.04,0.02
-4.89618e-05,0.04,-0.02
-4.89608e-05,0,-0.02
-4.89598e-05,0.04,-0.02
-4.89588e-05,0.04,0.02
-4.89578e-05,0.08,0.02
-4.89568e-05,0.12,0.06
-4.89558e-05,0.12,0.06
-4.89548e-05,0.08,0.06
-4.89538e-05,0.04,0.06
-4.89528e-05,0,0.02
-4.89518e-05,0,0.02
-4.89508e-05,0,0.02
-4.89498e-05,0.04,0.02
-4.89488e-05,0.08,0.02
-4.89478e-05,0.12,0.02
-4.89468e-05,0.12,0.06
-4.89458e-05,0.12,0.02
-4.89448e-05,0.08,0.06
-4.89438e-05,0.04,0.06
-4.89428e-05,0,0.06
-4.89418e-05,0,0.02
-4.89408e-05,0,0.02
-4.89398e-05,0.04,0.02
-4.89388e-05,0.04,0.02
-4.89378e-05,0.08,0.02
-4.89368e-05,0.12,0.06
-4.89358e-05,0.12,0.06
-4.89348e-05,0.08,0.06
-4.89338e-05,0.04,0.06
-4.89328e-05,0.04,0.02
-4.89318e-05,0,0.02
-4.89308e-05,0,0.02
-4.89298e-05,0.04,0.02
-4.89288e-05,0.04,0.06
-4.89278e-05,0.08,0.02
-4.89268e-05,0.08,0.06
-4.89258e-05,0.12,0.02
-4.89248e-05,0.08,0.02
-4.89238e-05,0.08,0.02
-4.89228e-05,0.04,0.02
-4.89218e-05,0.04,0.02
-4.89208e-05,0,0.06
-4.89198e-05,0.04,0.06
-4.89188e-05,0.04,0.06
-4.89178e-05,0.08,0.06
-4.89168e-05,0.08,0.06
-4.89158e-05,0.08,0.02
-4.89148e-05,0.08,0.02
-4.89138e-05,0.08,0.02
-4.89128e-05,0.04,0.02
-4.89118e-05,0.04,0.02
-4.89108e-05,0.04,0.02
-4.89098e-05,0.04,0.02
-4.89088e-05,0.04,0.06
-4.89078e-05,0.04,0.06
-4.89068e-05,0.04,0.06
-4.89058e-05,0.08,0.02
-4.89048e-05,0.08,0.02
-4.89038e-05,0.08,0.02
-4.89028e-05,0.08,0.02
-4.89018e-05,0.08,0.02
-4.89008e-05,0.08,0.06
-4.88998e-05,0.08,0.06
-4.88988e-05,0.04,0.06
-4.88978e-05,0.04,0.06
-4.88968e-05,0,0.06
-4.88958e-05,0.04,0.02
-4.88948e-05,0.04,0.02
-4.88938e-05,0.08,0.02
-4.88928e-05,0.08,0.02
-4.88918e-05,0.12,0.02
-4.88908e-05,0.12,0.06
-4.88898e-05,0.12,0.06
-4.88888e-05,0.04,0.06
-4.88878e-05,0,0.06
-4.88868e-05,0,0.06
-4.88858e-05,0,0.02
-4.88848e-05,0.04,0.02
-4.88838e-05,0.08,0.02
-4.88828e-05,0.08,0.02
-4.88818e-05,0.12,0.02
-4.88808e-05,0.12,0.06
-4.88798e-05,0.12,0.06
-4.88788e-05,0.04,0.1
-4.88778e-05,0.04,0.06
-4.88768e-05,-0.04,0.06
-4.88758e-05,0,0.06
-4.88748e-05,0,0.02
-4.88738e-05,0.04,0.02
-4.88728e-05,0.08,-0.02
-4.88718e-05,0.12,0.02
-4.88708e-05,0.12,0.02
-4.88698e-05,0.12,0.02
-4.88688e-05,0.08,0.06
-4.88678e-05,0.04,0.02
-4.88668e-05,0,0.02
-4.88658e-05,0.04,0.02
-4.88648e-05,0,0.06
-4.88638e-05,0.04,0.02
-4.88628e-05,0.08,0.02
-4.88618e-05,0.12,0.02
-4.88608e-05,0.12,0.02
-4.88598e-05,0.16,0.02
-4.88588e-05,0.08,0.02
-4.88578e-05,0.08,0.02
-4.88568e-05,0.04,0.06
-4.88558e-05,0,0.06
-4.88548e-05,0,0.06
-4.88538e-05,0,0.02
-4.88528e-05,0.04,0.02
-4.88518e-05,0.04,0.02
-4.88508e-05,0.08,0.02
-4.88498e-05,0.08,0.02
-4.88488e-05,0.08,0.02
-4.88478e-05,0.12,0.02
-4.88468e-05,0.08,0.06
-4.88458e-05,0.08,0.06
-4.88448e-05,0,0.06
-4.88438e-05,0,0.06
-4.88428e-05,0,0.06
-4.88418e-05,0,0.02
-4.88408e-05,0.04,-0.02
-4.88398e-05,0.08,-0.02
-4.88388e-05,0.08,-0.02
-4.88378e-05,0.12,0.02
-4.88368e-05,0.12,0.06
-4.88358e-05,0.12,0.06
-4.88348e-05,0.04,0.06
-4.88338e-05,0,0.06
-4.88328e-05,0,0.06
-4.88318e-05,0,0.06
-4.88308e-05,0,0.06
-4.88298e-05,0.04,0.02
-4.88288e-05,0.08,0.02
-4.88278e-05,0.12,0.02
-4.88268e-05,0.12,0.02
-4.88258e-05,0.12,0.02
-4.88248e-05,0.08,0.06
-4.88238e-05,0.04,0.06
-4.88228e-05,-0.04,0.06
-4.88218e-05,0,0.06
-4.88208e-05,-0.04,0.02
-4.88198e-05,0.04,0.02
-4.88188e-05,0.08,0.02
-4.88178e-05,0.12,0.02
-4.88168e-05,0.12,0.02
-4.88158e-05,0.12,0.06
-4.88148e-05,0.08,0.06
-4.88138e-05,0.04,0.06
-4.88128e-05,0,0.06
-4.88118e-05,-0.04,0.02
-4.88108e-05,-0.04,0.02
-4.88098e-05,0.04,0.02
-4.88088e-05,0.04,0.02
-4.88078e-05,0.08,0.02
-4.88068e-05,0.12,0.06
-4.88058e-05,0.12,0.06
-4.88048e-05,0.08,0.06
-4.88038e-05,0.08,0.02
-4.88028e-05,0.04,0.02
-4.88018e-05,0,0.02
-4.88008e-05,0,0.02
-4.87998e-05,0,0.02
-4.87988e-05,0.04,0.02
-4.87978e-05,0.08,0.06
-4.87968e-05,0.08,0.02
-4.87958e-05,0.12,0.02
-4.87948e-05,0.08,0.02
-4.87938e-05,0.04,0.02
-4.87928e-05,0,0.02
-4.87918e-05,0.04,0.02
-4.87908e-05,0,0.02
-4.87898e-05,0.04,0.02
-4.87888e-05,0.04,0.02
-4.87878e-05,0.08,0.06
-4.87868e-05,0.08,0.06
-4.87858e-05,0.08,0.02
-4.87848e-05,0.04,0.02
-4.87838e-05,0.04,-0.02
-4.87828e-05,0.04,-0.02
-4.87818e-05,0.04,-0.02
-4.87808e-05,0.04,0.02
-4.87798e-05,0.08,0.02
-4.87788e-05,0.08,0.06
-4.87778e-05,0.08,0.1
-4.87768e-05,0.08,0.06
-4.87758e-05,0.08,0.06
-4.87748e-05,0.04,0.02
-4.87738e-05,0.04,-0.02
-4.87728e-05,0.04,-0.02
-4.87718e-05,0.04,-0.02
-4.87708e-05,0.08,-0.02
-4.87698e-05,0.08,0.02
-4.87688e-05,0.08,0.06
-4.87678e-05,0.08,0.06
-4.87668e-05,0.04,0.06
-4.87658e-05,0.04,0.06
-4.87648e-05,0.04,0.06
-4.87638e-05,0.04,0.02
-4.87628e-05,0.04,-0.02
-4.87618e-05,0.08,-0.02
-4.87608e-05,0.08,-0.02
-4.87598e-05,0.08,0.02
-4.87588e-05,0.08,0.06
-4.87578e-05,0.08,0.06
-4.87568e-05,0.04,0.06
-4.87558e-05,0.04,0.06
-4.87548e-05,0,0.06
-4.87538e-05,0.04,0.02
-4.87528e-05,0.04,-0.02
-4.87518e-05,0.08,-0.02
-4.87508e-05,0.12,-0.02
-4.87498e-05,0.12,0.02
-4.87488e-05,0.08,0.06
-4.87478e-05,0.08,0.06
-4.87468e-05,0.08,0.1
-4.87458e-05,0.04,0.06
-4.87448e-05,0,0.06
-4.87438e-05,0,0.02
-4.87428e-05,0,-0.02
-4.87418e-05,0.04,-0.02
-4.87408e-05,0.08,0.02
-4.87398e-05,0.08,0.02
-4.87388e-05,0.08,0.02
-4.87378e-05,0.08,0.06
-4.87368e-05,0.04,0.06
-4.87358e-05,0.04,0.06
-4.87348e-05,0.04,0.06
-4.87338e-05,0.04,0.06
-4.87328e-05,0,0.06
-4.87318e-05,0.04,0.02
-4.87308e-05,0.04,0.02
-4.87298e-05,0.08,0.02
-4.87288e-05,0.08,0.02
-4.87278e-05,0.08,0.02
-4.87268e-05,0.08,0.02
-4.87258e-05,0.08,0.02
-4.87248e-05,0.04,0.02
-4.87238e-05,0.04,0.02
-4.87228e-05,0.04,0.06
-4.87218e-05,0.04,0.06
-4.87208e-05,0.04,0.06
-4.87198e-05,0.08,0.02
-4.87188e-05,0.04,0.02
-4.87178e-05,0.04,0.02
-4.87168e-05,0.04,0.02
-4.87158e-05,0.04,0.02
-4.87148e-05,0.04,0.02
-4.87138e-05,0.04,0.06
-4.87128e-05,0.04,0.06
-4.87118e-05,0.08,0.06
-4.87108e-05,0.04,0.06
-4.87098e-05,0.04,0.02
-4.87088e-05,0.04,0.02
-4.87078e-05,0.04,-0.02
-4.87068e-05,0.04,0.02
-4.87058e-05,0.04,-0.02
-4.87048e-05,0.08,0.02
-4.87038e-05,0.08,0.06
-4.87028e-05,0.08,0.06
-4.87018e-05,0.08,0.06
-4.87008e-05,0.04,0.06
-4.86998e-05,0.04,0.06
-4.86988e-05,0.04,0.06
-4.86978e-05,0.04,0.02
-4.86968e-05,0.04,0.02
-4.86958e-05,0.08,0.02
-4.86948e-05,0.08,0.02
-4.86938e-05,0.08,0.02
-4.86928e-05,0.08,0.02
-4.86918e-05,0.08,0.02
-4.86908e-05,0.08,0.06
-4.86898e-05,0.04,0.06
-4.86888e-05,0.08,0.06
-4.86878e-05,0.08,0.02
-4.86868e-05,0.04,-0.02
-4.86858e-05,0.04,-0.02
-4.86848e-05,0.04,-0.02
-4.86838e-05,0.04,-0.02
-4.86828e-05,0.08,0.02
-4.86818e-05,0.08,0.02
-4.86808e-05,0.08,0.06
-4.86798e-05,0.08,0.06
-4.86788e-05,0.08,0.06
-4.86778e-05,0.08,0.06
-4.86768e-05,0,0.06
-4.86758e-05,0.04,0.02
-4.86748e-05,0.04,-0.02
-4.86738e-05,0.04,0.02
-4.86728e-05,0.04,0.02
-4.86718e-05,0.08,0.02
-4.86708e-05,0.12,0.06
-4.86698e-05,0.12,0.06
-4.86688e-05,0.12,0.1
-4.86678e-05,0.08,0.1
-4.86668e-05,0.04,0.06
-4.86658e-05,0,0.06
-4.86648e-05,0,0.02
-4.86638e-05,0,-0.02
-4.86628e-05,0.04,-0.02
-4.86618e-05,0.08,-0.02
-4.86608e-05,0.08,0.02
-4.86598e-05,0.12,0.06
-4.86588e-05,0.12,0.06
-4.86578e-05,0.08,0.06
-4.86568e-05,0.04,0.06
-4.86558e-05,0,0.06
-4.86548e-05,0,0.02
-4.86538e-05,0,0.02
-4.86528e-05,0,0.02
-4.86518e-05,0.08,-0.02
-4.86508e-05,0.08,0.02
-4.86498e-05,0.12,0.02
-4.86488e-05,0.08,0.06
-4.86478e-05,0.12,0.06
-4.86468e-05,0.04,0.06
-4.86458e-05,0.04,0.06
-4.86448e-05,0,0.02
-4.86438e-05,0.04,0.02
-4.86428e-05,0.04,0.02
-4.86418e-05,0.08,0.02
-4.86408e-05,0.08,0.02
-4.86398e-05,0.12,0.06
-4.86388e-05,0.08,0.06
-4.86378e-05,0.08,0.06
-4.86368e-05,0.04,0.06
-4.86358e-05,0.04,0.06
-4.86348e-05,0,0.06
-4.86338e-05,0,0.06
-4.86328e-05,0.04,0.06
-4.86318e-05,0.04,0.02
-4.86308e-05,0.08,0.02
-4.86298e-05,0.08,0.02
-4.86288e-05,0.08,0.02
-4.86278e-05,0.08,0.02
-4.86268e-05,0.04,0.02
-4.86258e-05,0.04,0.06
-4.86248e-05,0.04,0.06
-4.86238e-05,0.08,0.06
-4.86228e-05,0.04,0.02
-4.86218e-05,0.08,0.06
-4.86208e-05,0.04,0.06
-4.86198e-05,0.08,0.06
-4.86188e-05,0.08,0.06
-4.86178e-05,0.08,0.06
-4.86168e-05,0.08,0.02
-4.86158e-05,0.08,0.02
-4.86148e-05,0.04,0.02
-4.86138e-05,0.08,0.06
-4.86128e-05,0.04,0.06
-4.86118e-05,0.08,0.06
-4.86108e-05,0.08,0.06
-4.86098e-05,0.08,0.06
-4.86088e-05,0.04,0.02
-4.86078e-05,0.04,0.02
-4.86068e-05,0.04,0.02
-4.86058e-05,0.04,0.02
-4.86048e-05,0.04,0.06
-4.86038e-05,0.08,0.02
-4.86028e-05,0.04,0.02
-4.86018e-05,0.08,0.02
-4.86008e-05,0.04,0.06
-4.85998e-05,0.08,0.06
-4.85988e-05,0.08,0.06
-4.85978e-05,0.04,0.02
-4.85968e-05,0.04,0.02
-4.85958e-05,0.08,0.02
-4.85948e-05,0.04,0.02
-4.85938e-05,0.08,0.02
-4.85928e-05,0.04,0.06
-4.85918e-05,0.08,0.02
-4.85908e-05,0.04,0.06
-4.85898e-05,0.04,0.06
-4.85888e-05,0.04,0.06
-4.85878e-05,0.04,0.06
-4.85868e-05,0.04,0.06
-4.85858e-05,0.04,0.02
-4.85848e-05,0.04,0.02
-4.85838e-05,0.04,-0.02
-4.85828e-05,0.04,-0.02
-4.85818e-05,0.04,0.02
-4.85808e-05,0.04,0.02
-4.85798e-05,0.08,0.02
-4.85788e-05,0.04,0.06
-4.85778e-05,0.04,0.06
-4.85768e-05,0.04,0.06
-4.85758e-05,0.04,0.06
-4.85748e-05,0.04,0.06
-4.85738e-05,0.04,0.02
-4.85728e-05,0.04,0.02
-4.85718e-05,0.08,0.02
-4.85708e-05,0.04,0.02
-4.85698e-05,0.08,0.02
-4.85688e-05,0.08,0.06
-4.85678e-05,0.08,0.06
-4.85668e-05,0.04,0.1
-4.85658e-05,0.04,0.06
-4.85648e-05,0.04,0.06
-4.85638e-05,0.04,0.02
-4.85628e-05,0.04,0.02
-4.85618e-05,0.04,0.02
-4.85608e-05,0.08,0.02
-4.85598e-05,0.08,0.02
-4.85588e-05,0.08,0.02
-4.85578e-05,0.08,0.06
-4.85568e-05,0.08,0.06
-4.85558e-05,0.08,0.06
-4.85548e-05,0.04,0.06
-4.85538e-05,0,0.06
-4.85528e-05,0,0.02
-4.85518e-05,0,0.02
-4.85508e-05,0.04,0.02
-4.85498e-05,0.08,0.02
-4.85488e-05,0.12,0.06
-4.85478e-05,0.08,0.06
-4.85468e-05,0.08,0.06
-4.85458e-05,0.04,0.06
-4.85448e-05,0.04,0.06
-4.85438e-05,0.04,0.02
-4.85428e-05,0.04,0.02
-4.85418e-05,0.08,0.02
-4.85408e-05,0.08,0.02
-4.85398e-05,0.12,0.02
-4.85388e-05,0.12,0.02
-4.85378e-05,0.08,0.06
-4.85368e-05,0.08,0.06
-4.85358e-05,0.04,0.06
-4.85348e-05,0,0.06
-4.85338e-05,0,0.06
-4.85328e-05,0.04,0.02
-4.85318e-05,0.04,0.02
-4.85308e-05,0.08,0.02
-4.85298e-05,0.08,0.02
-4.85288e-05,0.08,0.02
-4.85278e-05,0.08,0.02
-4.85268e-05,0.04,0.02
-4.85258e-05,0.04,0.02
-4.85248e-05,0.04,0.02
-4.85238e-05,0.04,0.02
-4.85228e-05,0.04,0.06
-4.85218e-05,0.08,0.06
-4.85208e-05,0.08,0.06
-4.85198e-05,0.08,0.02
-4.85188e-05,0.08,0.06
-4.85178e-05,0.08,0.02
-4.85168e-05,0.04,0.02
-4.85158e-05,0.04,-0.02
-4.85148e-05,0.04,0.02
-4.85138e-05,0.04,0.02
-4.85128e-05,0.08,0.06
-4.85118e-05,0.08,0.06
-4.85108e-05,0.08,0.1
-4.85098e-05,0.08,0.06
-4.85088e-05,0.04,0.06
-4.85078e-05,0.04,-0.02
-4.85068e-05,0,-0.02
-4.85058e-05,0,-0.02
-4.85048e-05,0.04,-0.02
-4.85038e-05,0.08,0.02
-4.85028e-05,0.08,0.06
-4.85018e-05,0.12,0.06
-4.85008e-05,0.12,0.1
-4.84998e-05,0.12,0.06
-4.84988e-05,0.04,0.06
-4.84978e-05,0.04,0.02
-4.84968e-05,0,-0.02
-4.84958e-05,0,-0.02
-4.84948e-05,0.04,-0.02
-4.84938e-05,0.04,0.02
-4.84928e-05,0.12,0.06
-4.84918e-05,0.12,0.06
-4.84908e-05,0.12,0.1
-4.84898e-05,0.08,0.1
-4.84888e-05,0.04,0.06
-4.84878e-05,0.04,0.02
-4.84868e-05,0,0.02
-4.84858e-05,0.04,0.02
-4.84848e-05,0.04,0.02
-4.84838e-05,0.08,0.02
-4.84828e-05,0.12,0.02
-4.84818e-05,0.12,0.06
-4.84808e-05,0.12,0.1
-4.84798e-05,0.08,0.1
-4.84788e-05,0.04,0.06
-4.84778e-05,0,0.06
-4.84768e-05,0,0.02
-4.84758e-05,0,0.02
-4.84748e-05,0.04,0.02
-4.84738e-05,0.08,0.02
-4.84728e-05,0.08,0.02
-4.84718e-05,0.12,0.06
-4.84708e-05,0.08,0.06
-4.84698e-05,0.04,0.06
-4.84688e-05,0.04,0.06
-4.84678e-05,0.04,0.06
-4.84668e-05,0.04,0.02
-4.84658e-05,0.04,0.02
-4.84648e-05,0.04,0.02
-4.84638e-05,0.08,0.02
-4.84628e-05,0.08,0.02
-4.84618e-05,0.08,0.02
-4.84608e-05,0.08,0.06
-4.84598e-05,0.04,0.02
-4.84588e-05,0.04,0.06
-4.84578e-05,0.04,0.02
-4.84568e-05,0,0.02
-4.84558e-05,0.04,0.02
-4.84548e-05,0.08,0.02
-4.84538e-05,0.08,0.02
-4.84528e-05,0.08,0.02
-4.84518e-05,0.08,0.02
-4.84508e-05,0.08,0.02
-4.84498e-05,0.08,0.02
-4.84488e-05,0.04,0.02
-4.84478e-05,0.08,0.02
-4.84468e-05,0.04,0.06
-4.84458e-05,0.08,0.02
-4.84448e-05,0.08,0.06
-4.84438e-05,0.08,0.06
-4.84428e-05,0.08,0.06
-4.84418e-05,0.08,0.02
-4.84408e-05,0.04,0.02
-4.84398e-05,0.08,0.02
-4.84388e-05,0.04,0.02
-4.84378e-05,0.08,0.02
-4.84368e-05,0.04,0.06
-4.84358e-05,0.04,0.06
-4.84348e-05,0.08,0.06
-4.84338e-05,0.08,0.06
-4.84328e-05,0.04,0.02
-4.84318e-05,0.04,0.02
-4.84308e-05,0.04,0.02
-4.84298e-05,0.08,-0.02
-4.84288e-05,0.08,0.02
-4.84278e-05,0.08,0.02
-4.84268e-05,0.08,0.06
-4.84258e-05,0.08,0.06
-4.84248e-05,0.08,0.06
-4.84238e-05,0.08,0.06
-4.84228e-05,0.04,0.02
-4.84218e-05,0.04,0.02
-4.84208e-05,0.04,0.02
-4.84198e-05,0.08,0.02
-4.84188e-05,0.08,0.02
-4.84178e-05,0.12,0.02
-4.84168e-05,0.08,0.06
-4.84158e-05,0.08,0.02
-4.84148e-05,0.04,0.06
-4.84138e-05,0.04,0.02
-4.84128e-05,0.04,0.06
-4.84118e-05,0.04,0.02
-4.84108e-05,0.08,0.02
-4.84098e-05,0.08,0.02
-4.84088e-05,0.08,0.02
-4.84078e-05,0.08,0.02
-4.84068e-05,0.08,0.02
-4.84058e-05,0.08,0.02
-4.84048e-05,0.04,0.02
-4.84038e-05,0.04,0.02
-4.84028e-05,0,0.02
-4.84018e-05,0.04,0.02
-4.84008e-05,0.04,0.06
-4.83998e-05,0.08,0.06
-4.83988e-05,0.08,0.06
